#         t          x          y          z         vx         vy         vz
       0.8440   -4409.0338   -1573.5119   -4054.4603   -9818.3650   -3499.3715   -9033.4864
       0.8450   -4418.8521   -1577.0113   -4063.4937   -9818.1966   -3499.3114   -9033.3314
       0.8460   -4428.6702   -1580.5105   -4072.5269   -9818.0289   -3499.2515   -9033.1772
       0.8470   -4438.4882   -1584.0098   -4081.5600   -9817.8619   -3499.1920   -9033.0236
       0.8480   -4448.3059   -1587.5089   -4090.5930   -9817.6956   -3499.1326   -9032.8707
       0.8490   -4458.1235   -1591.0080   -4099.6258   -9817.5301   -3499.0735   -9032.7185
       0.8500   -4467.9410   -1594.5071   -4108.6584   -9817.3653   -3499.0147   -9032.5669
       0.8510   -4477.7583   -1598.0061   -4117.6909   -9817.2012   -3498.9562   -9032.4160
       0.8520   -4487.5754   -1601.5050   -4126.7232   -9817.0378   -3498.8979   -9032.2658
       0.8530   -4497.3924   -1605.0038   -4135.7554   -9816.8751   -3498.8398   -9032.1162
       0.8540   -4507.2091   -1608.5027   -4144.7875   -9816.7132   -3498.7820   -9031.9672
       0.8550   -4517.0258   -1612.0014   -4153.8194   -9816.5519   -3498.7245   -9031.8189
       0.8560   -4526.8423   -1615.5001   -4162.8511   -9816.3913   -3498.6671   -9031.6712
       0.8570   -4536.6586   -1618.9987   -4171.8827   -9816.2314   -3498.6101   -9031.5242
       0.8580   -4546.4747   -1622.4973   -4180.9142   -9816.0722   -3498.5533   -9031.3778
       0.8590   -4556.2907   -1625.9959   -4189.9455   -9815.9137   -3498.4967   -9031.2320
       0.8600   -4566.1065   -1629.4943   -4198.9766   -9815.7558   -3498.4404   -9031.0868
       0.8610   -4575.9222   -1632.9927   -4208.0076   -9815.5987   -3498.3843   -9030.9423
       0.8620   -4585.7377   -1636.4911   -4217.0385   -9815.4422   -3498.3284   -9030.7983
       0.8630   -4595.5531   -1639.9894   -4226.0692   -9815.2863   -3498.2728   -9030.6550
       0.8640   -4605.3683   -1643.4876   -4235.0998   -9815.1311   -3498.2174   -9030.5123
       0.8650   -4615.1834   -1646.9858   -4244.1303   -9814.9766   -3498.1623   -9030.3701
       0.8660   -4624.9983   -1650.4840   -4253.1606   -9814.8227   -3498.1074   -9030.2286
       0.8670   -4634.8130   -1653.9820   -4262.1907   -9814.6694   -3498.0527   -9030.0877
       0.8680   -4644.6276   -1657.4801   -4271.2207   -9814.5168   -3497.9982   -9029.9473
       0.8690   -4654.4420   -1660.9780   -4280.2506   -9814.3649   -3497.9440   -9029.8076
       0.8700   -4664.2563   -1664.4760   -4289.2803   -9814.2136   -3497.8900   -9029.6684
       0.8710   -4674.0705   -1667.9738   -4298.3099   -9814.0629   -3497.8362   -9029.5298
       0.8720   -4683.8845   -1671.4716   -4307.3394   -9813.9128   -3497.7827   -9029.3918
       0.8730   -4693.6983   -1674.9694   -4316.3687   -9813.7633   -3497.7293   -9029.2544
       0.8740   -4703.5120   -1678.4671   -4325.3979   -9813.6145   -3497.6762   -9029.1175
       0.8750   -4713.3255   -1681.9647   -4334.4270   -9813.4663   -3497.6233   -9028.9812
       0.8760   -4723.1389   -1685.4623   -4343.4559   -9813.3187   -3497.5706   -9028.8454
       0.8770   -4732.9522   -1688.9599   -4352.4847   -9813.1717   -3497.5182   -9028.7103
       0.8780   -4742.7653   -1692.4574   -4361.5133   -9813.0253   -3497.4660   -9028.5756
       0.8790   -4752.5782   -1695.9548   -4370.5418   -9812.8795   -3497.4139   -9028.4415
       0.8800   -4762.3910   -1699.4522   -4379.5702   -9812.7343   -3497.3621   -9028.3080
       0.8810   -4772.2037   -1702.9495   -4388.5984   -9812.5897   -3497.3105   -9028.1750
       0.8820   -4782.0162   -1706.4468   -4397.6265   -9812.4457   -3497.2591   -9028.0426
       0.8830   -4791.8286   -1709.9440   -4406.6545   -9812.3023   -3497.2079   -9027.9106
       0.8840   -4801.6408   -1713.4412   -4415.6824   -9812.1594   -3497.1570   -9027.7793
       0.8850   -4811.4529   -1716.9384   -4424.7101   -9812.0171   -3497.1062   -9027.6484
       0.8860   -4821.2648   -1720.4354   -4433.7377   -9811.8754   -3497.0556   -9027.5181
       0.8870   -4831.0766   -1723.9325   -4442.7651   -9811.7343   -3497.0053   -9027.3883
       0.8880   -4840.8883   -1727.4295   -4451.7924   -9811.5937   -3496.9551   -9027.2590
       0.8890   -4850.6998   -1730.9264   -4460.8196   -9811.4537   -3496.9051   -9027.1303
       0.8900   -4860.5112   -1734.4233   -4469.8467   -9811.3143   -3496.8554   -9027.0020
       0.8910   -4870.3225   -1737.9201   -4478.8736   -9811.1754   -3496.8058   -9026.8743
       0.8920   -4880.1336   -1741.4169   -4487.9004   -9811.0371   -3496.7565   -9026.7471
       0.8930   -4889.9445   -1744.9136   -4496.9271   -9810.8993   -3496.7073   -9026.6204
       0.8940   -4899.7554   -1748.4103   -4505.9537   -9810.7621   -3496.6583   -9026.4942
       0.8950   -4909.5661   -1751.9069   -4514.9801   -9810.6254   -3496.6096   -9026.3685
       0.8960   -4919.3766   -1755.4035   -4524.0064   -9810.4893   -3496.5610   -9026.2433
       0.8970   -4929.1870   -1758.9000   -4533.0326   -9810.3537   -3496.5126   -9026.1185
       0.8980   -4938.9973   -1762.3965   -4542.0587   -9810.2186   -3496.4644   -9025.9943
       0.8990   -4948.8075   -1765.8930   -4551.0846   -9810.0840   -3496.4164   -9025.8706
       0.9000   -4958.6175   -1769.3894   -4560.1104   -9809.9500   -3496.3686   -9025.7473
       0.9010   -4968.4274   -1772.8857   -4569.1361   -9809.8165   -3496.3209   -9025.6246
       0.9020   -4978.2371   -1776.3820   -4578.1616   -9809.6836   -3496.2735   -9025.5023
       0.9030   -4988.0467   -1779.8783   -4587.1871   -9809.5511   -3496.2262   -9025.3805
       0.9040   -4997.8562   -1783.3745   -4596.2124   -9809.4192   -3496.1791   -9025.2591
       0.9050   -5007.6656   -1786.8706   -4605.2376   -9809.2878   -3496.1323   -9025.1383
       0.9060   -5017.4748   -1790.3667   -4614.2627   -9809.1569   -3496.0855   -9025.0179
       0.9070   -5027.2839   -1793.8628   -4623.2876   -9809.0265   -3496.0390   -9024.8979
       0.9080   -5037.0929   -1797.3588   -4632.3125   -9808.8966   -3495.9927   -9024.7785
       0.9090   -5046.9017   -1800.8548   -4641.3372   -9808.7672   -3495.9465   -9024.6595
       0.9100   -5056.7104   -1804.3507   -4650.3618   -9808.6383   -3495.9005   -9024.5409
       0.9110   -5066.5190   -1807.8466   -4659.3863   -9808.5099   -3495.8547   -9024.4228
       0.9120   -5076.3274   -1811.3424   -4668.4106   -9808.3819   -3495.8090   -9024.3052
       0.9130   -5086.1357   -1814.8382   -4677.4349   -9808.2545   -3495.7636   -9024.1880
       0.9140   -5095.9439   -1818.3339   -4686.4590   -9808.1276   -3495.7183   -9024.0712
       0.9150   -5105.7520   -1821.8296   -4695.4830   -9808.0011   -3495.6732   -9023.9549
       0.9160   -5115.5599   -1825.3253   -4704.5069   -9807.8752   -3495.6282   -9023.8391
       0.9170   -5125.3677   -1828.8209   -4713.5307   -9807.7497   -3495.5834   -9023.7237
       0.9180   -5135.1754   -1832.3165   -4722.5544   -9807.6247   -3495.5388   -9023.6087
       0.9190   -5144.9830   -1835.8120   -4731.5779   -9807.5001   -3495.4944   -9023.4941
       0.9200   -5154.7904   -1839.3074   -4740.6014   -9807.3760   -3495.4501   -9023.3800
       0.9210   -5164.5977   -1842.8029   -4749.6247   -9807.2524   -3495.4060   -9023.2664
       0.9220   -5174.4049   -1846.2983   -4758.6479   -9807.1293   -3495.3621   -9023.1531
       0.9230   -5184.2120   -1849.7936   -4767.6710   -9807.0066   -3495.3183   -9023.0403
       0.9240   -5194.0189   -1853.2889   -4776.6940   -9806.8844   -3495.2747   -9022.9279
       0.9250   -5203.8258   -1856.7841   -4785.7169   -9806.7626   -3495.2312   -9022.8159
       0.9260   -5213.6325   -1860.2794   -4794.7396   -9806.6413   -3495.1880   -9022.7043
       0.9270   -5223.4391   -1863.7745   -4803.7623   -9806.5205   -3495.1448   -9022.5932
       0.9280   -5233.2455   -1867.2696   -4812.7848   -9806.4001   -3495.1019   -9022.4824
       0.9290   -5243.0519   -1870.7647   -4821.8072   -9806.2801   -3495.0591   -9022.3721
       0.9300   -5252.8581   -1874.2598   -4830.8295   -9806.1606   -3495.0164   -9022.2622
       0.9310   -5262.6642   -1877.7548   -4839.8518   -9806.0415   -3494.9739   -9022.1527
       0.9320   -5272.4702   -1881.2497   -4848.8739   -9805.9229   -3494.9316   -9022.0435
       0.9330   -5282.2760   -1884.7446   -4857.8958   -9805.8047   -3494.8894   -9021.9348
       0.9340   -5292.0818   -1888.2395   -4866.9177   -9805.6869   -3494.8474   -9021.8265
       0.9350   -5301.8874   -1891.7343   -4875.9395   -9805.5696   -3494.8056   -9021.7186
       0.9360   -5311.6929   -1895.2291   -4884.9612   -9805.4527   -3494.7638   -9021.6111
       0.9370   -5321.4983   -1898.7238   -4893.9827   -9805.3362   -3494.7223   -9021.5040
       0.9380   -5331.3036   -1902.2185   -4903.0042   -9805.2202   -3494.6809   -9021.3973
       0.9390   -5341.1087   -1905.7132   -4912.0255   -9805.1046   -3494.6396   -9021.2909
       0.9400   -5350.9138   -1909.2078   -4921.0467   -9804.9893   -3494.5985   -9021.1850
       0.9410   -5360.7187   -1912.7024   -4930.0679   -9804.8746   -3494.5576   -9021.0794
       0.9420   -5370.5235   -1916.1969   -4939.0889   -9804.7602   -3494.5168   -9020.9742
       0.9430   -5380.3282   -1919.6914   -4948.1098   -9804.6462   -3494.4761   -9020.8694
       0.9440   -5390.1328   -1923.1859   -4957.1306   -9804.5327   -3494.4356   -9020.7650
       0.9450   -5399.9373   -1926.6803   -4966.1514   -9804.4196   -3494.3952   -9020.6609
       0.9460   -5409.7417   -1930.1747   -4975.1720   -9804.3068   -3494.3550   -9020.5572
       0.9470   -5419.5459   -1933.6690   -4984.1925   -9804.1945   -3494.3149   -9020.4539
       0.9480   -5429.3501   -1937.1633   -4993.2129   -9804.0826   -3494.2750   -9020.3510
       0.9490   -5439.1541   -1940.6576   -5002.2332   -9803.9711   -3494.2352   -9020.2484
       0.9500   -5448.9580   -1944.1518   -5011.2534   -9803.8599   -3494.1956   -9020.1462
       0.9510   -5458.7618   -1947.6460   -5020.2735   -9803.7492   -3494.1560   -9020.0444
       0.9520   -5468.5655   -1951.1401   -5029.2935   -9803.6389   -3494.1167   -9019.9429
       0.9530   -5478.3691   -1954.6342   -5038.3134   -9803.5290   -3494.0775   -9019.8418
       0.9540   -5488.1726   -1958.1282   -5047.3331   -9803.4194   -3494.0384   -9019.7410
       0.9550   -5497.9759   -1961.6223   -5056.3528   -9803.3102   -3493.9994   -9019.6406
       0.9560   -5507.7792   -1965.1162   -5065.3724   -9803.2015   -3493.9606   -9019.5406
       0.9570   -5517.5823   -1968.6102   -5074.3919   -9803.0931   -3493.9219   -9019.4409
       0.9580   -5527.3854   -1972.1041   -5083.4113   -9802.9851   -3493.8834   -9019.3416
       0.9590   -5537.1883   -1975.5980   -5092.4306   -9802.8774   -3493.8450   -9019.2426
       0.9600   -5546.9911   -1979.0918   -5101.4498   -9802.7702   -3493.8067   -9019.1439
       0.9610   -5556.7938   -1982.5856   -5110.4689   -9802.6633   -3493.7686   -9019.0456
       0.9620   -5566.5964   -1986.0793   -5119.4879   -9802.5568   -3493.7306   -9018.9477
       0.9630   -5576.3989   -1989.5730   -5128.5068   -9802.4507   -3493.6927   -9018.8501
       0.9640   -5586.2013   -1993.0667   -5137.5256   -9802.3449   -3493.6550   -9018.7528
       0.9650   -5596.0036   -1996.5603   -5146.5443   -9802.2395   -3493.6174   -9018.6559
       0.9660   -5605.8058   -2000.0539   -5155.5629   -9802.1345   -3493.5799   -9018.5593
       0.9670   -5615.6079   -2003.5475   -5164.5814   -9802.0298   -3493.5426   -9018.4630
       0.9680   -5625.4099   -2007.0410   -5173.5998   -9801.9255   -3493.5054   -9018.3671
       0.9690   -5635.2118   -2010.5345   -5182.6181   -9801.8216   -3493.4683   -9018.2715
       0.9700   -5645.0135   -2014.0280   -5191.6364   -9801.7180   -3493.4313   -9018.1762
       0.9710   -5654.8152   -2017.5214   -5200.6545   -9801.6148   -3493.3945   -9018.0813
       0.9720   -5664.6168   -2021.0147   -5209.6725   -9801.5119   -3493.3578   -9017.9867
       0.9730   -5674.4182   -2024.5081   -5218.6905   -9801.4094   -3493.3212   -9017.8924
       0.9740   -5684.2196   -2028.0014   -5227.7083   -9801.3072   -3493.2848   -9017.7984
       0.9750   -5694.0208   -2031.4947   -5236.7261   -9801.2054   -3493.2484   -9017.7047
       0.9760   -5703.8220   -2034.9879   -5245.7437   -9801.1039   -3493.2122   -9017.6114
       0.9770   -5713.6230   -2038.4811   -5254.7613   -9801.0028   -3493.1762   -9017.5184
       0.9780   -5723.4240   -2041.9742   -5263.7788   -9800.9020   -3493.1402   -9017.4257
       0.9790   -5733.2248   -2045.4674   -5272.7961   -9800.8016   -3493.1044   -9017.3333
       0.9800   -5743.0256   -2048.9604   -5281.8134   -9800.7015   -3493.0687   -9017.2413
       0.9810   -5752.8263   -2052.4535   -5290.8306   -9800.6017   -3493.0331   -9017.1495
       0.9820   -5762.6268   -2055.9465   -5299.8477   -9800.5023   -3492.9976   -9017.0581
       0.9830   -5772.4273   -2059.4395   -5308.8647   -9800.4032   -3492.9622   -9016.9669
       0.9840   -5782.2276   -2062.9324   -5317.8817   -9800.3045   -3492.9270   -9016.8761
       0.9850   -5792.0279   -2066.4253   -5326.8985   -9800.2060   -3492.8919   -9016.7856
       0.9860   -5801.8280   -2069.9182   -5335.9152   -9800.1079   -3492.8569   -9016.6954
       0.9870   -5811.6281   -2073.4111   -5344.9319   -9800.0102   -3492.8220   -9016.6055
       0.9880   -5821.4280   -2076.9039   -5353.9484   -9799.9127   -3492.7873   -9016.5158
       0.9890   -5831.2279   -2080.3966   -5362.9649   -9799.8156   -3492.7526   -9016.4265
       0.9900   -5841.0277   -2083.8894   -5371.9813   -9799.7188   -3492.7181   -9016.3375
       0.9910   -5850.8273   -2087.3821   -5380.9976   -9799.6224   -3492.6837   -9016.2488
       0.9920   -5860.6269   -2090.8747   -5390.0138   -9799.5262   -3492.6494   -9016.1603
       0.9930   -5870.4264   -2094.3674   -5399.0299   -9799.4304   -3492.6152   -9016.0722
       0.9940   -5880.2258   -2097.8600   -5408.0459   -9799.3349   -3492.5811   -9015.9844
       0.9950   -5890.0251   -2101.3525   -5417.0619   -9799.2397   -3492.5471   -9015.8968
       0.9960   -5899.8243   -2104.8451   -5426.0777   -9799.1448   -3492.5133   -9015.8095
       0.9970   -5909.6234   -2108.3376   -5435.0935   -9799.0503   -3492.4796   -9015.7226
       0.9980   -5919.4224   -2111.8300   -5444.1092   -9798.9560   -3492.4459   -9015.6359
       0.9990   -5929.2213   -2115.3225   -5453.1248   -9798.8620   -3492.4124   -9015.5495
       1.0000   -5939.0201   -2118.8148   -5462.1403   -9798.7684   -3492.3790   -9015.4633
       1.0010   -5948.8188   -2122.3072   -5471.1557   -9798.6751   -3492.3457   -9015.3775
       1.0020   -5958.6174   -2125.7995   -5480.1710   -9798.5821   -3492.3125   -9015.2919
       1.0030   -5968.4160   -2129.2918   -5489.1863   -9798.4893   -3492.2794   -9015.2066
       1.0040   -5978.2144   -2132.7841   -5498.2014   -9798.3969   -3492.2465   -9015.1216
       1.0050   -5988.0128   -2136.2763   -5507.2165   -9798.3048   -3492.2136   -9015.0369
       1.0060   -5997.8110   -2139.7685   -5516.2315   -9798.2130   -3492.1808   -9014.9525
       1.0070   -6007.6092   -2143.2607   -5525.2464   -9798.1214   -3492.1482   -9014.8683
       1.0080   -6017.4073   -2146.7528   -5534.2613   -9798.0302   -3492.1156   -9014.7844
       1.0090   -6027.2052   -2150.2449   -5543.2760   -9797.9393   -3492.0832   -9014.7007
       1.0100   -6037.0031   -2153.7370   -5552.2907   -9797.8486   -3492.0509   -9014.6174
       1.0110   -6046.8009   -2157.2290   -5561.3052   -9797.7583   -3492.0186   -9014.5343
       1.0120   -6056.5987   -2160.7210   -5570.3197   -9797.6682   -3491.9865   -9014.4514
       1.0130   -6066.3963   -2164.2130   -5579.3341   -9797.5784   -3491.9545   -9014.3689
       1.0140   -6076.1938   -2167.7049   -5588.3485   -9797.4890   -3491.9226   -9014.2866
       1.0150   -6085.9913   -2171.1968   -5597.3627   -9797.3998   -3491.8907   -9014.2045
       1.0160   -6095.7886   -2174.6887   -5606.3769   -9797.3109   -3491.8590   -9014.1227
       1.0170   -6105.5859   -2178.1806   -5615.3910   -9797.2222   -3491.8274   -9014.0412
       1.0180   -6115.3831   -2181.6724   -5624.4050   -9797.1339   -3491.7959   -9013.9600
       1.0190   -6125.1802   -2185.1642   -5633.4189   -9797.0458   -3491.7645   -9013.8790
       1.0200   -6134.9772   -2188.6559   -5642.4327   -9796.9580   -3491.7331   -9013.7982
       1.0210   -6144.7741   -2192.1476   -5651.4465   -9796.8705   -3491.7019   -9013.7177
       1.0220   -6154.5709   -2195.6393   -5660.4602   -9796.7833   -3491.6708   -9013.6375
       1.0230   -6164.3676   -2199.1310   -5669.4737   -9796.6963   -3491.6398   -9013.5575
       1.0240   -6174.1643   -2202.6226   -5678.4873   -9796.6097   -3491.6089   -9013.4778
       1.0250   -6183.9609   -2206.1142   -5687.5007   -9796.5232   -3491.5780   -9013.3983
       1.0260   -6193.7573   -2209.6057   -5696.5141   -9796.4371   -3491.5473   -9013.3191
       1.0270   -6203.5537   -2213.0973   -5705.5273   -9796.3512   -3491.5167   -9013.2401
       1.0280   -6213.3500   -2216.5888   -5714.5405   -9796.2656   -3491.4861   -9013.1614
       1.0290   -6223.1463   -2220.0802   -5723.5537   -9796.1803   -3491.4557   -9013.0829
       1.0300   -6232.9424   -2223.5717   -5732.5667   -9796.0952   -3491.4253   -9013.0047
       1.0310   -6242.7385   -2227.0631   -5741.5797   -9796.0105   -3491.3951   -9012.9267
       1.0320   -6252.5344   -2230.5545   -5750.5926   -9795.9259   -3491.3649   -9012.8489
       1.0330   -6262.3303   -2234.0458   -5759.6054   -9795.8416   -3491.3349   -9012.7714
       1.0340   -6272.1261   -2237.5371   -5768.6181   -9795.7576   -3491.3049   -9012.6941
       1.0350   -6281.9218   -2241.0284   -5777.6308   -9795.6739   -3491.2750   -9012.6171
       1.0360   -6291.7174   -2244.5197   -5786.6433   -9795.5904   -3491.2452   -9012.5403
       1.0370   -6301.5130   -2248.0109   -5795.6558   -9795.5072   -3491.2156   -9012.4638
       1.0380   -6311.3085   -2251.5021   -5804.6683   -9795.4242   -3491.1860   -9012.3874
       1.0390   -6321.1038   -2254.9933   -5813.6806   -9795.3415   -3491.1564   -9012.3114
